simulation_id,Expected_Rew,Expected_WU,PCronograma,PGestor,Variacao_Capacidade_Base_Pct,SimTime,PercAccomplished,WD,WRemaining
1000,5.1379981,1.11192024,1.7777586,25.0660267,-3.39251208,45,100,55519.4961,0
1000,5.1379981,1.11192024,1.7777586,25.0660267,-3.39251208,46,100,55519.4961,0
1000,5.1379981,1.11192024,1.7777586,25.0660267,-3.39251208,47,100,55519.4961,0
1000,5.1379981,1.11192024,1.7777586,25.0660267,-3.39251208,48,100,55519.4961,0
1000,5.1379981,1.11192024,1.7777586,25.0660267,-3.39251208,49,100,55519.4961,0
1000,5.1379981,1.11192024,1.7777586,25.0660267,-3.39251208,50,100,55519.4961,0
1000,5.1379981,1.11192024,1.7777586,25.0660267,-3.39251208,51,100,55519.4961,0
1000,5.1379981,1.11192024,1.7777586,25.0660267,-3.39251208,52,100,55519.4961,0
1000,5.1379981,1.11192024,1.7777586,25.0660267,-3.39251208,53,100,55519.4961,0
1000,5.1379981,1.11192024,1.7777586,25.0660267,-3.39251208,54,100,55519.4961,0
1000,5.1379981,1.11192024,1.7777586,25.0660267,-3.39251208,55,100,55519.4961,0
1000,5.1379981,1.11192024,1.7777586,25.0660267,-3.39251208,56,100,55519.4961,0
1000,5.1379981,1.11192024,1.7777586,25.0660267,-3.39251208,57,100,55519.4961,0
1000,5.1379981,1.11192024,1.7777586,25.0660267,-3.39251208,58,100,55519.4961,0
1000,5.1379981,1.11192024,1.7777586,25.0660267,-3.39251208,59,100,55519.4961,0
1000,5.1379981,1.11192024,1.7777586,25.0660267,-3.39251208,60,100,55519.4961,0
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,0,0,0,54912
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,1,6.86736441,4100.73828,50871.8945
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,2,13.4668407,8201.47754,47186.4258
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,3,18.9396992,12302.3906,44524.9844
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,4,22.9235287,16420.0391,42908.5352
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,5,28.3380833,20733.2207,39413.9219
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,6,33.499279,24901.1484,36082.2773
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,7,37.3422012,28312.3418,33667.2461
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,8,38.3141747,29623.7598,32843.1367
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,9,39.6290283,31013.3184,31479.7324
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,10,40.9637032,32405.8477,30087.3516
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,11,42.171978,33666.3945,28826.8047
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,12,42.8571434,34381.1992,28112
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,13,44.7210884,35590.8008,26913.0703
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,14,46.5634727,36800.4023,25757.3984
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,15,50.6329651,38874.0977,23885.6445
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,16,54.3707733,40947.8164,22355.207
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,17,57.417942,43022.4609,21358.8984
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,18,59.6316452,45110.8945,20804.3848
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,19,62.1502457,47278.457,19447.1406
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,20,65.7401581,49595.625,17149.375
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,21,68.9908447,51671.9492,15073.0547
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,22,71.4285736,53185.0039,13560
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,23,72.6721191,53994.8867,12753.96
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,24,73.912262,54804.7695,11956.8379
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,25,75.1397247,55614.6562,11183.0615
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,26,76.3311386,56424.5391,10460.2285
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,27,77.4428406,57234.4258,9829.18457
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,28,78.4181976,58044.3242,9332.37695
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,29,79.2171402,58854.4141,8989.36621
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,30,79.8512039,59666.0391,8771.51562
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,31,80.3914871,60485.3398,8595.44238
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,32,81.1639862,61327.9102,8065.96436
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,33,82.1867218,62210.5352,7219.44434
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,34,83.2748337,63124.2227,6306.74414
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,35,84.2483978,63941.0664,5489.90576
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,36,85.2136765,64750.9531,4680.02148
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,37,85.7142868,65170.9727,4260
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,38,88.0417023,65866.5625,3573.9314
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,39,90.3036499,66562.1484,2939.25317
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,40,92.2625046,67257.7344,2465.75903
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,41,93.6432571,67953.8672,2231.07373
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,42,94.7628403,68663.0391,2021.1532
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,43,96.7208786,69429.8125,1268.80774
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,44,98.5239105,70127.4766,571.151123
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,45,100,70698.625,0
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,46,100,70698.625,0
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,47,100,70698.625,0
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,48,100,70698.625,0
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,49,100,70698.625,0
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,50,100,70698.625,0
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,51,100,70698.625,0
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,52,100,70698.625,0
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,53,100,70698.625,0
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,54,100,70698.625,0
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,55,100,70698.625,0
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,56,100,70698.625,0
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,57,100,70698.625,0
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,58,100,70698.625,0
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,59,100,70698.625,0
1100,1.55713797,28.8948326,2.60951495,17.8218708,12.6214409,60,100,70698.625,0
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,0,0,0,54912
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,1,5.50935364,3290.08569,51684.2617
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,2,10.7978935,6580.17383,48821.1836
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,3,15.163167,9871.92383,47009.5977
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,4,18.5279903,13322.915,46130.5078
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,5,25.5346642,18634.4922,41660.6406
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,6,30.4925575,22563.9062,38591.1484
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,7,34.4501419,25949.3125,36230.0625
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,8,36.854393,28277.9121,34402.5508
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,9,38.9722252,30516.8594,32190.4941
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,10,41.1317215,32784.0898,29923.4141
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,11,42.0950775,33795.4609,28912.0449
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,12,42.8571434,34595.5039,28112
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,13,44.3525658,35565.9883,27152.4922
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,14,45.830204,36536.4688,26237.4629
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,15,49.0923843,38200.2305,24781.3535
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,16,52.0819664,39864.2109,23676.0137
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,17,54.5156441,41537.0156,23112.0273
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,18,56.4183731,43341.0273,22885.2988
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,19,59.5088921,45897.957,21161.5918
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,20,65.5685349,49878.4336,17201.0645
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,21,68.2069168,51567.2031,15512.2998
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,22,70.7424088,53187.5469,13891.9561
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,23,71.4285736,53519.5,13560
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,24,72.4262772,54169.2852,12914.1699
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,25,73.4211731,54819.0664,12277.5107
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,26,74.4056091,55468.8477,11664.8564
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,27,75.3603363,56118.6328,11104.585
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,28,76.2494049,56768.4219,10638.6924
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,29,77.0265961,57418.3516,10310.7041
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,30,77.6615067,58070.0977,10139.2432
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,31,78.1790161,58736.4297,10083.4668
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,32,78.700119,59475.8164,10005.4902
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,33,79.646965,60436.6172,9366.63379
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,34,81.2111816,61778.582,8061.79883
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,35,83.149765,63416.0859,6425.30762
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,36,83.9977875,64132.1016,5709.29883
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,37,84.7673645,64781.8828,5059.51611
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,38,85.5369492,65431.668,4409.7334
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,39,85.7142868,65581.3984,4260
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,40,87.5814896,66139.4766,3711.70703
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,41,89.3947067,66697.5625,3216.25708
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,42,90.9586182,67255.6797,2886.50903
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,43,92.0624466,67818.9297,2797.74634
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,44,93.2448196,68506.2969,2623.74756
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,45,96.3971558,69741.7812,1403.10425
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,46,97.8808212,70319.5859,825.300049
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,47,99.3138428,70877.6641,267.220642
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,48,100,71144.8828,0
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,49,100,71144.8828,0
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,50,100,71144.8828,0
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,51,100,71144.8828,0
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,52,100,71144.8828,0
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,53,100,71144.8828,0
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,54,100,71144.8828,0
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,55,100,71144.8828,0
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,56,100,71144.8828,0
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,57,100,71144.8828,0
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,58,100,71144.8828,0
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,59,100,71144.8828,0
1200,9.38862419,29.7116413,26.9766426,25.7784386,-8.04243851,60,100,71144.8828,0
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,0,0,0,54912
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,1,6.47755575,3866.73633,51099.0312
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,2,12.7303562,7733.47363,47600.5195
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,3,18.0271549,11600.958,45009.4531
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,4,22.1094761,15539.9941,43288.2891
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,5,28.438448,20315.0508,39239.082
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,6,33.800972,24469.0566,35826.625
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,7,37.066185,27362.7598,33816.2422
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,8,38.1980782,28768.8887,32842.2266
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,9,39.8940048,30509.0996,31125.2051
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,10,41.6176796,32262.0195,29372.416
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,11,42.786541,33450.6406,28183.7949
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,12,42.8571434,33522.4336,28112
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,13,44.6149521,34663.0117,26980.8867
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,14,46.3547211,35803.5898,25888.1289
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,15,50.2054329,37758.9531,24111.832
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,16,53.7758293,39714.418,22638.1094
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,17,56.7596893,41673.8477,21634.8691
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,18,59.076561,43692.2305,20976.6523
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,19,62.0284081,46048.9219,19338.4863
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,20,66.7685928,49045.2617,16359.3496
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,21,69.9332581,51011.8633,14392.751
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,22,71.4285736,51844.6172,13560
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,23,72.6012115,52608.2852,12799.7393
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,24,73.7710037,53371.9531,12047.3867
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,25,74.9301834,54135.625,11315.7344
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,26,76.0591507,54899.293,10629.2549
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,27,77.1210098,55662.9648,10024.165
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,28,78.0672531,56426.7031,9538.05566
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,29,78.8626938,57191.2539,9187.67578
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,30,79.5202026,57962.3594,8943.08301
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,31,80.124321,58766.2891,8709.5166
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,32,81.0250015,59669.7109,8083.72461
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,33,82.3130417,60744.3984,7041.05371
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,34,83.7888794,61951.8828,5834.44336
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,35,84.7591705,62745.3125,5041.01904
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,36,85.6930695,63508.9805,4277.34961
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,37,85.7142868,63526.332,4260
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,38,87.9094467,64182.2266,3612.54565
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,39,90.0497513,64838.1172,3010.66064
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,40,91.9341583,65494.0312,2551.68604
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,41,93.3256607,66152.25,2302.64282
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,42,94.5972824,66866.2344,2031.35693
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,43,97.1240997,67826.5078,1083.88086
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,44,98.8879166,68491.2656,419.125549
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,45,100,68910.3906,0
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,46,100,68910.3906,0
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,47,100,68910.3906,0
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,48,100,68910.3906,0
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,49,100,68910.3906,0
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,50,100,68910.3906,0
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,51,100,68910.3906,0
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,52,100,68910.3906,0
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,53,100,68910.3906,0
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,54,100,68910.3906,0
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,55,100,68910.3906,0
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,56,100,68910.3906,0
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,57,100,68910.3906,0
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,58,100,68910.3906,0
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,59,100,68910.3906,0
1300,10.6104994,25.6217613,12.2871532,22.0369778,12.9108696,60,100,68910.3906,0
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,0,0,0,54912
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,1,4.60106421,2740.52466,52177.8438
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,2,9.18280315,5481.0498,49480.9375
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,3,13.6754456,8222.08105,46891.1055
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,4,18.1023998,11011.5801,44364.3281
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,5,23.6701527,14367.3809,41094.5078
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,6,28.4687366,17302.4961,38247.2344
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,7,32.9244461,20072.0332,35582.3281
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,8,36.8588753,22585.9277,33119.625
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,9,38.3132629,23801.9902,31906.3066
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,10,39.7798576,25026.6602,30681.6523
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,11,40.7887039,25869.0879,29839.2246
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,12,41.7975502,26711.5117,28996.8027
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,13,42.8063927,27553.9336,28154.3789
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,14,42.8571434,27596.3125,28112
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,15,45.6626244,28982.1641,26728.5117
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,16,48.4619064,30368.0156,25356.2734
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,17,51.2309113,31753.8828,24019.3535
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,18,53.9321175,33141.7578,22740.8086
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,19,56.684906,34579.2305,21452.7676
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,20,60.0733719,36261.9414,19872.8477
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,21,63.1333961,37878.2227,18276.5371
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,22,66.5275269,39713.0781,16441.834
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,23,69.1076126,41044.7812,15110.1318
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,24,70.3179626,41853.1602,14301.7549
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,25,71.4285736,42594.9141,13560
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,26,72.2599411,43136.1602,13019.1582
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,27,73.0910721,43677.4062,12479.2529
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,28,73.9213104,44218.6523,11941.7998
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,29,74.7489548,44759.8945,11409.6973
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,30,75.5707016,45301.1445,10887.2344
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,31,76.3817444,45842.4375,10378.8301
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,32,77.1780548,46384.2773,9886.04785
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,33,77.9636307,46930.5625,9402.13281
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,34,78.7682266,47499.082,8901.17773
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,35,79.6914673,48134.9883,8298.15527
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,36,80.8092346,48886.9141,7550.0249
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,37,82.0642624,49728.7891,6708.25146
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,38,82.9012375,50290.1953,6146.84717
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,39,83.708168,50831.4414,5605.60107
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,40,84.5150986,51372.6875,5064.35547
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,41,85.3220215,51913.9336,4523.10986
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,42,85.7142868,52177.043,4260
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,43,87.2728043,52641.9023,3796.1394
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,44,88.8266602,53106.7617,3337.67676
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,45,90.3575058,53571.6367,2896.13159
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,46,91.8412552,54038.0703,2478.16626
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,47,93.4082565,54542.2812,2026.39636
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,48,95.5876999,55213.3203,1356.87231
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,49,97.118866,55684.1836,886.007812
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,50,98.6305084,56149.0469,421.147491
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,51,100,56570.1914,0
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,52,100,56570.1914,0
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,53,100,56570.1914,0
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,54,100,56570.1914,0
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,55,100,56570.1914,0
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,56,100,56570.1914,0
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,57,100,56570.1914,0
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,58,100,56570.1914,0
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,59,100,56570.1914,0
1400,6.60918188,3.03505111,7.96645355,9.04605007,-14.2787018,60,100,56570.1914,0
1500,3.23422122,15.8970537,18.6158867,7.49469519,12.4178858,0,0,0,54912
1500,3.23422122,15.8970537,18.6158867,7.49469519,12.4178858,1,6.15536499,3670.92139,51274.4375
1500,3.23422122,15.8970537,18.6158867,7.49469519,12.4178858,2,12.176981,7341.84424,47831.9844
1500,3.23422122,15.8970537,18.6158867,7.49469519,12.4178858,3,17.6092033,11013.9922,44951.7891
1500,3.23422122,15.8970537,18.6158867,7.49469519,12.4178858,4,22.3404655,14803.4922,42538.3711
1500,3.23422122,15.8970537,18.6158867,7.49469519,12.4178858,5,29.9512405,19964.1406,37828.0742
1500,3.23422122,15.8970537,18.6158867,7.49469519,12.4178858,6,35.888916,24106.2109,34146.1016
1500,3.23422122,15.8970537,18.6158867,7.49469519,12.4178858,7,37.2525978,25538.7852,33261.582
1500,3.23422122,15.8970537,18.6158867,7.49469519,12.4178858,8,38.6628532,27023.9492,32044.5234
1500,3.23422122,15.8970537,18.6158867,7.49469519,12.4178858,9,40.818119,29057.041,30025.8223
1500,3.23422122,15.8970537,18.6158867,7.49469519,12.4178858,10,42.8571434,30970.9434,28112
1500,3.23422122,15.8970537,18.6158867,7.49469519,12.4178858,11,42.8571434,30970.9434,28112
1500,3.23422122,15.8970537,18.6158867,7.49469519,12.4178858,12,42.8571434,30970.9434,28112
1500,3.23422122,15.8970537,18.6158867,7.49469519,12.4178858,13,44.5265846,32053.7598,27035.0547
